house,avg_weekly_packs,avg_weekly_spend,avg_weekly_vol,shops,brands,max_spend,min_spend,prop_promo_price,prop_promo_units,avg_weekly_visits,cust_type
207917,1,2.39833333333333,0.1001,2,2,3.99,1.85,0.166666666666667,0,1,Light
207919,1,2.35571428571429,0.0715142857142857,1,2,3,1.99,0.714285714285714,0,1,Light
207955,1,2.145,0.10005,1,3,2.49,2,0.75,0,1,Light
208007,1,4.25,0.271328571428571,3,3,5.79,3.5,1,0,1,Heavy
208010,1.5,4.95833333333333,0.241633333333333,1,2,4,2.75,0.777777777777778,0,1,Heavy
208018,1,4.89,0.2999,1,1,4.89,4.89,0,1,1,Heavy
208083,2.33333333333333,9.32666666666667,0.466433333333333,1,1,5.99,0,0.571428571428571,0.428571428571429,1,Heavy
208144,1,2.485,0.0801,1,1,3,1.97,0.5,0,1,Light
208159,1,1.85,0.1001,1,1,1.85,1.85,0,0,1,Light
208173,1,3.8,0.1001,2,1,3.8,3.8,0,0,1,Light
208216,1.4,4.08,0.27986,1,3,4,2.25,0.857142857142857,0,1,Heavy
208230,1.3,5.678,0.24492,4,1,5.99,0,0.538461538461538,0.230769230769231,1,Heavy
208272,1.11538461538462,3.30769230769231,0.109138461538462,1,4,3.5,2,0.827586206896552,0.0689655172413793,1,Light
208278,1,3.25,0.1001,1,1,3.25,3.25,0,0,1,Light
208369,1,5,0.2999,1,1,5,5,1,0,1,Heavy
208374,1.66666666666667,5.91333333333333,0.3065,2,3,4,2.79,0.7,0,1,Heavy
208519,1.3125,5.86125,0.27618125,2,3,12.49,1,0.857142857142857,0,1,Heavy
208521,1,2.14285714285714,0.0713285714285714,2,1,3,2,1,0,1,Light
208523,1,3.00428571428571,0.104314285714286,2,3,3.5,2.75,0.714285714285714,0,1,Light
208528,1,3,0.1001,1,1,3,3,1,0,1,Light
208532,1,6.75,0.5001,1,1,6.75,6.75,0,0,1,Heavy
208678,1,4.79,0.1,1,1,4.79,4.79,0,0,1,Light
208855,1,2.33,0.0958666666666667,2,4,3,2,0.666666666666667,0,1,Light
208882,1.33333333333333,5.33333333333333,0.264933333333333,2,3,5,3,0.75,0,1,Heavy
209512,1,3,0.1001,1,1,3,3,0,0,1,Light
209520,1,5.1,0.33798,1,3,7,3,0.4,0,1,Heavy
209546,1.30769230769231,4.48192307692308,0.247065384615385,1,2,5,2.5,0.882352941176471,0,1,Heavy
209555,2,5.6,0.3998,1,1,2.8,2.8,0,0,1,Heavy
209621,1,2,0.1001,1,1,2,2,1,0,1,Light
209743,1,1.5,0.1001,1,1,1.5,1.5,0,0,1,Light
209848,2,12,0.5998,1,1,6,6,1,0,1,Heavy
209884,1.5,5.0875,0.337525,2,1,6.75,2.15,0,0,1,Heavy
209907,1,2.08333333333333,0.095,1,2,2.25,2,1,0,1,Light
210005,1,4.45,0.5001,1,1,4.45,4.45,0,0,1,Heavy
210029,1,2.26666666666667,0.233233333333333,1,1,2.9,1.95,0,0,1,Heavy
210031,1,1.725,0.1001,1,1,1.75,1.55,0,0,1,Light
210046,1,3,0.1001,1,1,3,3,1,0,1,Light
210114,1,2.745,0.1001,2,1,3,2.49,0.5,0,1,Light
210128,1,1.44,0.1001,1,1,1.49,1.39,0.5,0,1,Light
210165,1,3.25,0.233233333333333,1,1,4.15,2.8,0,0,1,Heavy
210172,1,3.495,0.22495,1,1,5,2.49,0.5,0,1,Heavy
210197,1,2,0.095,1,1,2,2,1,0,1,Light
210198,1,0.5,0.1001,1,1,0.5,0.5,0,0,1,Light
210260,1,1.812,0.11608,3,3,2.79,1.39,0.4,0,1,Light
210283,2.6,9.107,0.389,3,3,5,0,0.730769230769231,0.115384615384615,1,Heavy
210421,1.4,4.95,0.24998,3,2,4,2.97,0.857142857142857,0,1.2,Heavy
210498,1.11111111111111,6.79444444444444,0.533422222222222,2,2,6.75,4.45,0.1,0,1,Heavy
210559,1.25,5.24,0.324875,1,1,5,3.98,1,0,1,Heavy
210591,1,2.75,0.1001,1,1,2.75,2.75,0,0,1,Light
210611,1,3.58,0.1001,1,1,3.58,3.58,0,0,1,Light
210642,3.2,7.988,0.41612,3,1,4,2,0.375,0.5,1,Heavy
210650,1.33333333333333,4.56333333333333,0.2649,2,2,4,2.19,1,0,1,Heavy
500015,1.18181818181818,5.49363636363636,0.235336363636364,1,3,5.99,2.5,0.692307692307692,0,1,Heavy
500018,1.6875,6.8075,0.31861875,2,1,5.99,0,0.740740740740741,0.222222222222222,1,Heavy
500040,1.33333333333333,6.86,0.283211111111111,2,1,6,3.79,0.75,0,1.11111111111111,Heavy
500046,1.21052631578947,3.60421052631579,0.233831578947368,2,4,4,2.25,0.217391304347826,0,1.10526315789474,Heavy
500051,1,1.39,0.1001,1,1,1.39,1.39,0,0,1,Light
500075,1,1.85,0.1001,1,1,1.85,1.85,0,0,1,Light
500091,1,2.25,0.09755,1,2,3,1.5,1,0,1,Light
500096,1,1.39,0.1001,1,1,1.39,1.39,0,0,1,Light
500098,1,4.89,0.2999,1,1,4.89,4.89,1,0,1,Heavy
510017,1,1.99,0.1,1,1,1.99,1.99,1,0,1,Light
510045,1,3.5,0.2999,1,1,3.5,3.5,1,0,1,Heavy
510047,1,2.495,0.0499,2,2,2.99,2,0.5,0,1,Light
510061,1,4.534,0.2599,2,2,4.89,4,0.8,0.2,1,Heavy
510063,1,1.5,0.1001,1,1,1.5,1.5,0,0,1,Light
510069,1,1.75,0.1001,1,1,1.75,1.75,0,0,1,Light
510118,1,4.59333333333333,0.2999,3,1,4.89,4,1,0,1,Heavy
510130,2,7.78571428571429,0.413514285714286,4,1,5,3,0.785714285714286,0,1.28571428571429,Heavy
510131,1.33333333333333,4,0.299866666666667,1,2,4,2.5,0.25,0.5,1,Heavy
510132,1,0.475217391304348,0.1001,2,1,0.5,0.47,0,0,1,Light
510133,4,10.01,0.7897,1,2,3.29,2.24,1,0,1,Heavy
510147,1,5,0.2999,1,1,5,5,1,0,1,Heavy
510150,1,1.99,0.1001,1,1,1.99,1.99,0,0,1,Light
510162,4.16666666666667,10.66,0.43755,1,1,4,1.99,0.96,0,1,Heavy
510169,1,2,0.1001,1,1,2,2,1,0,1,Light
510184,1.25,5.89,0.349875,2,1,4.89,4,0.8,0.2,1,Heavy
510189,1,4.89,0.2999,1,1,4.89,4.89,0,1,1,Heavy
520004,1.83333333333333,3.47833333333333,0.34985,3,2,2.1,1.59,0.272727272727273,0,1.33333333333333,Heavy
520039,1,2,0.0975,2,1,2,2,1,0,1,Light
520049,2,7,0.3248,2,2,4,2,1,0,1,Heavy
520065,1,2.8,0.1001,1,1,2.8,2.8,0,0,1,Light
520093,1,0.995,0.1001,2,1,1.39,0.6,0.5,0,1,Light
520124,1.33333333333333,2.61,0.266533333333333,2,1,2,1.83,0,0,1,Heavy
520150,1.09090909090909,5.08545454545455,0.327163636363636,1,1,5,3.99,1,0,1,Heavy
520160,1,1.75,0.1001,1,1,1.75,1.75,0,0,1,Light
520166,2.66666666666667,11.1266666666667,0.433266666666667,1,1,5,2,0.75,0,1.33333333333333,Heavy
520182,1.77777777777778,6.91666666666667,0.337611111111111,1,1,4.5,3,1,0,1,Heavy
520188,1,2.75,0.1001,1,1,2.75,2.75,0,0,1,Light
520191,1.16666666666667,2.22166666666667,0.233216666666667,2,1,1.95,1.79,0.142857142857143,0,1,Heavy
520202,1,2.78,0.1001,1,1,2.78,2.78,0,0,1,Light
520218,1.5,6,0.3249,1,1,5,3,1,0,1,Heavy
520234,1,1.63571428571429,0.103478571428571,1,1,1.75,1.15,0,0,1,Light
520241,1.66666666666667,5.51666666666667,0.23325,1,4,5,2,0.5,0.2,1,Heavy
520288,1,4.445,0.2499,2,2,4.89,4,1,0,1,Heavy
530007,3.75,4.1,0.43775,1,2,4,0.5,0.133333333333333,0,1.25,Heavy
530025,1.5,4.64285714285714,0.225,1,2,4,2,1,0,1,Heavy
530026,1.25,4.2175,0.254975,1,1,4,3,1,0,1,Heavy
530028,1,2,0.0601,1,1,2,2,1,0,1,Light
530033,1.22222222222222,4.44444444444444,0.233288888888889,2,1,5,2,1,0,1.11111111111111,Heavy
530042,1.41666666666667,4.495,0.224975,2,1,4,2,0.941176470588235,0,1,Heavy
530054,1,5,0.2999,1,1,5,5,1,0,1,Heavy
530080,1,3,0.104636363636364,2,3,4,2.5,0.909090909090909,0,1,Light
530098,1,1.995,0.09255,1,2,2,1.99,1,0,1,Light
540000,1,4.71,0.2749,1,1,5.89,3.98,0.75,0,1,Heavy
540074,1,0.62125,0.1001,2,1,1.5,0.47,0,0,1,Light
540102,1.66666666666667,5.665,0.28335,3,2,5,2,0.7,0,1,Heavy
540132,1,3.99,0.2999,1,1,3.99,3.99,1,0,1,Heavy
540137,1,3,0.1,1,1,3,3,1,0,1,Light
600021,1,4.31666666666667,0.2999,1,1,4.97,3.98,1,0,1,Heavy
600041,1,3.39,0.1001,1,1,3.39,3.39,0,0,1,Light
600042,1.16666666666667,2.41,0.0916833333333333,3,3,2.5,1.99,0.285714285714286,0,1.08333333333333,Light
600071,1.375,4.8425,0.263675,2,2,4.5,2.5,1,0,1.25,Heavy
600138,1,5.36,0.2749,2,1,7.45,4,0.5,0,1,Heavy
600145,1,4.695,0.2999,2,1,5,4,0.5,0,1,Heavy
600149,1.23913043478261,2.45413043478261,0.25205,2,1,2.9,1.79,0.0701754385964912,0,1.08695652173913,Heavy
600166,1.38461538461538,5.76076923076923,0.332215384615385,1,1,5,0,0.722222222222222,0.166666666666667,1,Heavy
600168,2,8,0.3998,1,1,4,4,1,0,1,Heavy
600234,1,4.66666666666667,0.233233333333333,2,1,5,4,1,0,1,Heavy
600323,1,4.39571428571429,0.285614285714286,1,2,5,1.79,0.857142857142857,0,1,Heavy
600354,1,1.8075,0.09505,2,1,2,1.39,0.25,0,1,Light
600393,1,1.48333333333333,0.1001,2,1,1.75,1.39,0.166666666666667,0,1,Light
600399,1.16666666666667,4.06,0.2683,1,2,4.45,2.47,0.714285714285714,0,1,Heavy
600406,3,9.5,0.5799,1,1,3.25,3,1,0,1,Heavy
600415,2,6.22166666666667,0.366666666666667,2,2,4,1.5,1,0,1,Heavy
600424,1,1.5,0.1001,1,1,1.5,1.5,1,0,1,Light
600441,2.625,8.4375,0.4349125,2,3,4,3,1,0,1,Heavy
600465,1,2.13,0.1001,3,3,3,1.39,0.333333333333333,0,1,Light
600477,1,4.4725,0.2999,1,1,5,4,0.75,0,1,Heavy
600522,2.66666666666667,10.8133333333333,0.494766666666667,1,3,4.99,3.25,0.875,0,1.33333333333333,Heavy
600562,1.2,2.79,0.0951,2,2,3,1.97,0.833333333333333,0,1,Light
600575,1,2.51333333333333,0.1001,3,2,3,1.79,0,0,1,Light
600596,1.33333333333333,5.5,0.256533333333333,2,2,4.5,4,0.5,0.5,1,Heavy
600612,1,2.135,0.1001,1,2,2.75,1.52,0.5,0,1,Light
600637,1.55555555555556,5.68,0.249966666666667,2,1,6.38,3,0.857142857142857,0,1,Heavy
600695,5.75,17.695,0.565275,2,3,4.49,1.99,0.652173913043478,0,1.25,Heavy
600740,1.18181818181818,5.08363636363636,0.535536363636364,1,2,4.45,2.97,0.153846153846154,0,1,Heavy
600783,1.33333333333333,6.66,0.266533333333333,3,1,5,4.99,0.75,0,1,Heavy
600808,1,2.24,0.095,1,1,2.24,2.24,0,0,1,Light
600820,1.33333333333333,4.64666666666667,0.2599,1,3,4,2.97,0.75,0,1,Heavy
600862,1,3.3,0.1001,1,1,3.3,3.3,0,0,1,Light
600863,1.22222222222222,6.36333333333333,0.254355555555556,2,3,7.48,3.29,0.636363636363636,0,1.11111111111111,Heavy
600865,1.5,7.09666666666667,0.354066666666667,1,2,7.58,4,0.888888888888889,0,1.16666666666667,Heavy
600874,1.57142857142857,4.52571428571429,0.294214285714286,1,3,4,2.2,0.272727272727273,0,1,Heavy
600903,1,2.75,0.09755,1,2,3,2.5,1,0,1,Light
600928,1,3,0.095,1,1,3,3,1,0,1,Light
600934,1,3,0.1001,1,1,3,3,1,0,1,Light
600946,1,2.49,0.1001,1,1,2.49,2.49,1,0,1,Light
600964,4,6.085,0.4624,3,3,4,0.94,0.0625,0.125,1.25,Heavy
600978,1,2,0.0601,1,1,2,2,0,0,1,Light
601001,1.66666666666667,5.69333333333333,0.286633333333333,3,2,4,3.25,0.8,0,1,Heavy
601018,1.6,6.544,0.29988,2,1,5.99,0,0.5,0.375,1,Heavy
601059,1.33333333333333,2.74666666666667,0.233266666666667,1,1,2.8,1.54,0.25,0,1.33333333333333,Heavy
601064,1,3,0.1,1,1,3,3,1,0,1,Light
601134,1,3.03333333333333,0.0967,1,2,3.5,2.1,0,0,1,Light
601138,1.22222222222222,6.88888888888889,0.477311111111111,1,3,6.75,2.5,0.272727272727273,0,1,Heavy
601144,1,3,0.1001,1,1,3,3,1,0,1,Light
601158,1,2,0.0601,1,1,2,2,1,0,1,Light
601185,1,4.47,0.2499,3,1,5,3.99,1,0,1,Heavy
601188,1.5,7.39,0.44985,2,1,5,4.89,0.333333333333333,0,1,Heavy
601202,1,1.75,0.1001,1,1,1.75,1.75,0,0,1,Light
601203,1,4.49,0.2499,1,1,4.99,3.99,1,0,1,Heavy
601237,1,6.75,0.5001,1,1,6.75,6.75,0,0,1,Heavy
601390,1,1.39,0.1001,1,1,1.39,1.39,0,0,1,Light
712384,1.42857142857143,6.85714285714286,0.428428571428571,1,1,7,0,0.7,0.3,1,Heavy
712389,1,4.99333333333333,0.266566666666667,1,1,5,4.99,0.666666666666667,0,1,Heavy
712391,1.8,7.8,0.53982,1,1,5,4,1,0,1,Heavy
712396,1.33333333333333,5.5,0.29165,2,1,5,3,1,0,1,Heavy
712405,2,7.985,0.4999,3,3,5,2.97,1,0,1.25,Heavy
712445,1,1.39,0.1001,1,1,1.39,1.39,0,0,1,Light
712474,1,2.56666666666667,0.1001,1,2,2.8,2.1,0,0,1,Light
712532,1,4.45,0.5001,1,1,4.45,4.45,0,0,1,Heavy
712542,1,4.62,0.266566666666667,1,1,4.97,4,0.333333333333333,0,1,Heavy
712551,1.28571428571429,3.33,0.257014285714286,4,3,4,1.79,0.333333333333333,0.222222222222222,1,Heavy
712558,1,3.575,0.2333,2,2,4.89,1.39,0.666666666666667,0,1,Heavy
712581,1,4.756,0.2999,2,1,5,4,1,0,1,Heavy
712589,1.5,3.2,0.29985,1,2,2.5,1.95,0.333333333333333,0,1,Heavy
713072,1,2,0.1,1,1,2,2,1,0,1,Light
713092,1,3.34,0.1001,1,1,3.34,3.34,0,0,1,Light
713100,1,4.58,0.271342857142857,1,1,5,2.5,0.642857142857143,0,1,Heavy
713105,2.5,9.0825,0.352525,2,2,4.39,2.25,0.5,0,1,Heavy
713108,1,4,0.1001,1,1,4,4,0,0,1,Light
713125,1.89473684210526,6.73,0.291278947368421,3,3,6.49,2,0.638888888888889,0,1.15789473684211,Heavy
713134,2.04651162790698,1.77953488372093,0.260558139534884,2,1,1.59,0.47,0,0,1.41860465116279,Heavy
713174,1,3,0.1001,1,1,3,3,0,0,1,Light
713207,1.23076923076923,6.88076923076923,0.476976923076923,4,3,7,1.75,0.125,0,1,Heavy
713232,1.125,5.00625,0.5626125,1,1,4.45,4.45,0,0,1,Heavy
713234,1,3.5,0.1001,1,1,3.5,3.5,0,0,1,Light
713239,1.5,6.44,0.2875,2,2,7.99,1.39,0.333333333333333,0,1.5,Heavy
713256,1,2.45,0.2499,2,1,2.9,2,0,0,1,Heavy
713270,1,2.9,0.2999,1,1,2.9,2.9,0,0,1,Heavy
713275,1.85714285714286,3.71428571428571,0.371242857142857,1,1,2,2,0.307692307692308,0,1,Heavy
713318,1.11111111111111,3.24833333333333,0.1092,2,5,4.5,1.99,0.7,0,1,Light
713343,1.85714285714286,5.45142857142857,0.270614285714286,2,3,4,2,0.846153846153846,0,1,Heavy
713348,1,2,0.085,1,1,2,2,1,0,1,Light
713359,1,1.49,0.1001,1,1,1.49,1.49,0,0,1,Light
713475,1.81818181818182,5.14045454545455,0.3721,3,3,4.5,2.24,0.975,0,1.27272727272727,Heavy
713494,1.5,4.245,0.287425,2,2,5,0,0.5,0.5,1,Heavy
713503,1,2.75,0.1001,1,1,2.75,2.75,0,0,1,Light
713506,1,3.485,0.2449,1,2,4,2.97,0.5,0,1,Heavy
713525,1.85714285714286,4.15571428571429,0.0991142857142857,2,2,2.95,2,0.615384615384615,0,1,Light
713538,2.8,2.25,0.29722,2,3,3.25,0.5,0.142857142857143,0,1,Heavy
713541,1.33333333333333,2.66666666666667,0.266533333333333,1,1,2,2,0,0,1,Heavy
713552,1.33333333333333,6.66666666666667,0.399866666666667,2,1,5,5,1,0,1,Heavy
713557,1.16,5.8504,0.347884,1,1,5.79,4,0.896551724137931,0,1,Heavy
713558,1,2,0.085,1,1,2,2,1,0,1,Light
713594,1.63636363636364,3.26727272727273,0.345290909090909,3,1,2.9,1,0.0555555555555556,0,1,Heavy
713610,1.85714285714286,6.02380952380952,0.251452380952381,2,3,4.5,2,0.948717948717949,0.0512820512820513,1,Heavy
713611,1,2.74545454545455,0.0890909090909091,1,1,3.6,2,0.909090909090909,0,1,Light
713614,1,2.65,0.0928111111111111,2,4,3.25,1.75,0.444444444444444,0,1,Light
713615,1.2,4.374,0.232,2,1,4.5,3.29,0.833333333333333,0,1,Heavy
713617,1,4.89,0.2999,1,1,4.89,4.89,0.666666666666667,0.333333333333333,1,Heavy
713634,1,2,0.1001,1,1,2,2,1,0,1,Light
713644,1,2.75,0.10005,1,1,3,2.5,1,0,1,Light
713652,4.5,12.58,0.7072,1,2,3.29,2,1,0,1,Heavy
713654,1,3.27,0.342928571428571,3,1,4.45,1.59,0,0,1,Heavy
713666,2,8,0.3799,1,1,4,4,1,0,1,Heavy
713677,1.5,5.5,0.2875,1,1,5,3,0.666666666666667,0,1,Heavy
713678,1,2.125,0.08745,1,2,2.25,2,0.5,0,1,Light
713704,1.33333333333333,6.28111111111111,0.399866666666667,2,1,5.89,3.98,0.694444444444444,0,1.11111111111111,Heavy
713707,1,2.19666666666667,0.0967,2,2,2.59,1.5,1,0,1,Light
713719,2.19047619047619,6.93238095238095,0.377766666666667,3,2,5,2,0.956521739130435,0,1.28571428571429,Heavy
713785,1,4,0.2999,1,1,4,4,0.538461538461538,0,1,Heavy
713788,1,1.85,0.1001,1,1,1.85,1.85,0,0,1,Light
713790,5.45454545454545,2.59909090909091,0.546,1,1,0.5,0.2,0,0,1.09090909090909,Heavy
713805,2,7.4,0.3,1,2,4.4,3,1,0,1,Heavy
713811,1.14285714285714,4.25428571428571,0.256385714285714,2,3,5,1.5,0.875,0,1,Heavy
713818,1.59090909090909,4.74954545454545,0.267840909090909,2,4,5,1.39,0.314285714285714,0.0857142857142857,1.09090909090909,Heavy
713840,1,4.752,0.2999,3,1,5,3.98,0.6,0.4,1,Heavy
713844,1,2.6,0.1001,1,1,2.6,2.6,1,0,1,Light
713860,3.71428571428571,1.85714285714286,0.3718,1,1,0.5,0.5,0,0,1.14285714285714,Heavy
713863,1,1.39,0.1001,1,1,1.39,1.39,0,0,1,Light
713868,1,4.96,0.2999,2,1,5,4.89,1,0,1,Heavy
713875,1.33333333333333,6,0.399866666666667,3,1,5,4,1,0,1.33333333333333,Heavy
713902,2.66666666666667,6.33333333333333,0.266933333333333,2,1,3,0,0.5,0.5,1,Heavy
713904,1,1.49,0.1001,1,1,1.49,1.49,0,0,1,Light
713905,2,5.758,0.28004,3,2,4,2,1,0,1,Heavy
713924,1,4.03777777777778,0.225488888888889,1,4,5.29,2.8,0.777777777777778,0,1,Heavy
713928,1.83333333333333,5.13833333333333,0.316483333333333,3,1,3.4,1.75,0,0,1.16666666666667,Heavy
713978,2,5.94,0.3798,1,1,2.97,2.97,0,0,1,Heavy
713979,1,2.0925,0.0875,3,5,2.49,2,0.875,0,1,Light
713997,1,1.85,0.1001,1,1,1.85,1.85,0,0,1,Light
714003,1,3.3,0.1001,1,1,3.3,3.3,0,0,1,Light
714043,1.125,4.855,0.229925,3,2,5,2.97,0.555555555555556,0,1,Heavy
714072,1,5,0.2999,1,1,5,5,1,0,1,Heavy
714073,1,4.97,0.2999,1,1,4.97,4.97,1,0,1,Heavy
714105,1.36666666666667,3.88633333333333,0.27121,1,2,4,2.76,0.0487804878048781,0,1,Heavy
714128,1,3,0.1001,1,1,3,3,1,0,1,Light
714147,1,1.79,0.1001,1,1,1.79,1.79,0,0,1,Light
714176,1,3,0.0499,1,1,3,3,0,0,1,Light
714183,1,3.74,0.1001,2,1,3.98,3.5,0.5,0,1,Light
714218,1,1.93625,0.10320625,4,3,3.99,1.39,0.0625,0,1,Light
714226,1,3.48,0.0801,1,1,4.99,1.97,0,0,1,Light
714233,1.125,3.52,0.2873875,2,3,4.89,1.59,0.111111111111111,0.444444444444444,1,Heavy
714241,1,5,0.2999,1,1,5,5,1,0,1,Heavy
714245,1.4,3.924,0.2519,2,2,4,1.5,0.285714285714286,0,1.2,Heavy
714271,1,4.31857142857143,0.242757142857143,3,2,5.79,2.49,0.857142857142857,0,1,Heavy
714292,1,4.92666666666667,0.2999,2,1,5,4.89,1,0,1,Heavy
714308,1,1.99,0.1001,1,1,1.99,1.99,0,0,1,Light
714330,1,1.75,0.1001,1,1,1.75,1.75,0,0,1,Light
714333,1.33333333333333,4.26,0.266666666666667,2,2,5,1.39,0.75,0,1,Heavy
714361,1,1.75,0.1001,1,1,1.75,1.75,0,0,1,Light
714397,1,2.945,0.09755,2,1,3.65,2.24,0.5,0,1,Light
714402,1,1.85,0.1001,1,1,1.85,1.85,0,0,1,Light
714405,1,1.65,0.0999,1,1,1.75,1.55,0,0,1,Light
714409,1.33333333333333,3.73333333333333,0.2433,3,2,3.29,2.15,0.5,0,1.33333333333333,Heavy
714421,1,1.97,0.0601,1,1,1.97,1.97,0,0,1,Light
714430,4.27272727272727,14.9554545454545,0.581909090909091,2,2,4.5,0,0.617021276595745,0.127659574468085,1,Heavy
714438,2,9.28,0.556942857142857,1,1,5,0,0.785714285714286,0.214285714285714,1.14285714285714,Heavy
714462,1,4.80153846153846,0.284515384615385,3,1,5.79,3.99,0.923076923076923,0,1,Heavy
714522,1.26666666666667,4.406,0.299886666666667,1,2,5.79,2.29,0.894736842105263,0,1,Heavy
714563,4.45454545454545,11.1918181818182,0.949563636363636,4,3,6,2,0.959183673469388,0,1,Heavy
714566,1.33333333333333,4.25,0.226566666666667,1,3,4,1.75,0.5,0,1,Heavy
714570,2,6.58,0.38,1,1,3.29,3.29,1,0,1,Heavy
714642,1,2.49666666666667,0.0950333333333333,1,2,3,2,1,0,1,Light
714657,1,4.235,0.248675,2,2,5,1.99,0.875,0,1,Heavy
714667,1.5,5,0.24995,2,1,4,3,1,0,1,Heavy
714685,1,3.49,0.1001,1,2,4.99,1.99,0.5,0,1,Light
714689,3,8.25,0.3003,1,1,3,2.5,0,1,1,Heavy
714693,1,3,0.1001,1,1,3,3,1,0,1,Light
714731,1,4.51,0.2736625,3,2,5.79,3.29,1,0,1,Heavy
714753,1.18181818181818,2.1,0.110454545454545,2,3,3,1,0.153846153846154,0,1.09090909090909,Light
714777,1,5,0.2999,1,1,5,5,1,0,1,Heavy
714788,2.25,6.94444444444444,0.229383333333333,2,1,6,3,0.753086419753086,0.0246913580246914,1.38888888888889,Heavy
714812,1,2.98,0.0499,1,1,2.98,2.98,0,0,1,Light
714856,3.5,5.12,0.44915,3,3,4,0.47,0.285714285714286,0,1,Heavy
714858,2.5,4.875,0.49975,1,1,1.95,1.95,0,0,1,Heavy
714898,2.5,3.9,0.25025,2,2,3,0.6,0,0.4,1,Heavy
714906,1.75,2.7825,0.349825,1,1,1.59,1.59,0,0,1,Heavy
714914,1.85714285714286,4.69,0.3156,3,2,4,1,0.923076923076923,0,1,Heavy
714918,1.28571428571429,7.09142857142857,0.5429,3,2,6.75,2.24,0.222222222222222,0,1.14285714285714,Heavy
714920,1,3,0.1001,1,1,3,3,1,0,1,Light
714926,1,2.16666666666667,0.1,1,1,2.5,2,0.666666666666667,0,1,Light
714948,1,1.75,0.1001,1,1,1.75,1.75,0,0,1,Light
714949,1,1.75,0.1001,1,1,1.75,1.75,0,0,1,Light
714954,1,2.495,0.0499,2,1,2.99,2,0.5,0,1,Light
714999,3.33333333333333,9.3,0.488233333333333,2,3,5.99,0,0.7,0.3,1,Heavy
715000,1,5.25,0.2333,2,2,7,1.75,0,0,1,Heavy
715054,1,1.48666666666667,0.1001,2,1,1.85,1.39,0.25,0,1,Light
715056,2,9.3,0.4,1,1,6,3.3,0.5,0,1,Heavy
715082,1.125,3.16875,0.10565,2,2,4.48,2,0.555555555555556,0,1,Light
715104,1,2,0.085,1,1,2,2,1,0,1,Light
715122,1.66666666666667,6.79666666666667,0.316533333333333,2,1,4.39,4,0.6,0,1,Heavy
715123,1.6,2.544,0.31984,1,1,1.59,1.59,0,0,1.2,Heavy
715125,1.83333333333333,7.31666666666667,0.34985,2,2,4.5,3,1,0,1.16666666666667,Heavy
715145,1,3.295,0.22495,2,2,5,1.59,0.5,0,1,Heavy
715164,1,3.16666666666667,0.108416666666667,2,1,4,3,1,0,1,Light
715169,1,2.575,0.1001,1,1,3,2.49,1,0,1,Light
715173,1,4,0.2999,1,1,4,4,0.666666666666667,0,1,Heavy
715199,1.02631578947368,1.445,0.102734210526316,1,1,1.49,1.39,0,0,1,Light
715227,1.25,5.51791666666667,0.329058333333333,1,1,7,0,0.866666666666667,0.1,1,Heavy
715234,1.16666666666667,2.58333333333333,0.09825,3,1,3,2,1,0,1.16666666666667,Light
715235,4,4,0.38,1,1,1,1,0,0,1,Heavy
715240,1,4.945,0.2999,1,1,5,4.89,0.5,0,1,Heavy
715259,1.8,7.978,0.51982,3,1,5.89,4,0.888888888888889,0,1,Heavy
715264,2,5.295,0.32495,2,2,3,1.59,0.75,0,1,Heavy
715266,1.125,7.76,0.40625,3,2,11,1.15,0.444444444444444,0,1,Heavy
715270,1,3.5,0.1001,1,2,3.5,3.5,0,0,1,Light
715271,6.11111111111111,24.2111111111111,1.22755555555556,2,1,7.45,0,0.945454545454545,0.0545454545454545,1,Heavy
715287,1,4.435,0.2499,1,1,5,3.87,0.5,0,1,Heavy
715297,3,11.38,0.5999,2,2,5,1.39,0.666666666666667,0,2,Heavy
715301,1,1.94,0.1001,2,2,2.49,1.39,0.5,0,1,Light
715312,1,1.39,0.1001,1,1,1.39,1.39,0,0,1,Light
715332,1.18181818181818,4.43909090909091,0.261772727272727,2,2,5,2,0.923076923076923,0,1,Heavy
715378,3.5,6.93,0.659675,2,2,4,1.79,0.142857142857143,0,1,Heavy
715382,1,1.75,0.1001,1,1,1.75,1.75,0,0,1,Light
715385,1,4.9475,0.2999,2,1,5.79,4,1,0,1,Heavy
715399,1.25,6,0.374875,3,1,5,4,0.8,0,1.25,Heavy
715400,1,1.75,0.1001,1,1,1.75,1.75,0,0,1,Light
715401,1.6,4.526,0.29186,3,2,4,1.99,1,0,1.2,Heavy
715411,1.36363636363636,6.01454545454545,0.239518181818182,3,3,7.45,2.97,0.266666666666667,0,1.09090909090909,Heavy
715427,1,2.67,0.1001,1,1,2.67,2.67,0,1,1,Light
715434,1,4.90461538461538,0.2999,2,1,5,4.89,0.615384615384615,0.307692307692308,1,Heavy
715484,1,2.49,0.1001,1,1,2.49,2.49,1,0,1,Light
715491,1.33333333333333,4.58,0.366533333333333,1,2,4,2.24,1,0,1,Heavy
715494,1,4.5,0.2999,1,1,5,4,1,0,1,Heavy
715514,1,1.69,0.1001,1,1,1.99,1.39,0,0,1,Light
715539,2,5.375,0.27505,2,2,3,1.75,0.75,0,1,Heavy
715541,2.66666666666667,1.40266666666667,0.28024,2,1,1.59,0.47,0,0,1.06666666666667,Heavy
715562,1,1.43,0.1001,1,1,1.49,1.39,0.2,0,1,Light
