"","house","shop_desc_clean","brand_count"
"1013",62165,"sainsburys",1
"1014",62165,"tesco",12
"1015",62330,"tesco",4
"1016",62539,"asda",12
"1017",62702,"aldi & lidl",8
"1018",62809,"sainsburys",6
"1019",62914,"tesco",1
"1020",62943,"asda",10
"1021",62944,"tesco",1
"1022",62945,"asda",1
"1023",62945,"tesco",1
"1024",62965,"morrisons",1
"1025",63136,"tesco",3
"1026",63345,"morrisons",1
"1027",63345,"sainsburys",1
"1028",63354,"sainsburys",5
"1029",63511,"morrisons",3
"1030",63513,"asda",1
"1031",63606,"tesco",2
"1032",63718,"morrisons",1
"1033",63718,"sainsburys",5
"1034",63857,"asda",13
"1035",63909,"aldi & lidl",1
"1036",63909,"sainsburys",1
"1037",63947,"tesco",9
"1038",64020,"aldi & lidl",1
"1039",64034,"aldi & lidl",12
"1040",64098,"tesco",1
"1041",64272,"asda",1
"1042",64418,"tesco",1
"1043",64445,"asda",13
"1044",64634,"sainsburys",2
"1045",64637,"tesco",5
"1046",64736,"asda",1
"1047",64754,"morrisons",10
"1048",64798,"sainsburys",2
"1049",64860,"asda",2
"1050",64860,"morrisons",1
"1051",64860,"sainsburys",12
"1052",64890,"sainsburys",10
"1053",64922,"sainsburys",1
"1054",64922,"tesco",28
"1055",65341,"aldi & lidl",3
"1056",65341,"tesco",8
"1057",65381,"sainsburys",9
"1058",65511,"sainsburys",1
"1059",65592,"morrisons",1
"1060",65737,"aldi & lidl",6
"1061",65812,"tesco",3
"1062",65840,"tesco",1
"1063",65870,"aldi & lidl",1
"1064",65877,"sainsburys",1
"1065",65877,"tesco",2
"1066",65879,"tesco",2
"1067",65923,"asda",1
"1068",65923,"morrisons",3
"1069",65923,"tesco",1
"1070",66003,"asda",12
"1071",66042,"asda",1
"1072",66079,"sainsburys",10
"1073",66133,"aldi & lidl",1
"1074",66133,"morrisons",8
"1075",66133,"sainsburys",1
"1076",66473,"aldi & lidl",7
"1077",66557,"tesco",8
"1078",66588,"sainsburys",2
"1079",66588,"tesco",2
"1080",66648,"tesco",1
"1081",66666,"asda",1
"1082",66773,"aldi & lidl",1
"1083",66773,"asda",12
"1084",66773,"morrisons",2
"1085",66795,"morrisons",2
"1086",66991,"tesco",3
"1087",67054,"tesco",4
"1088",67091,"sainsburys",9
"1089",67091,"tesco",15
"1090",67186,"asda",1
"1091",67186,"morrisons",1
"1092",67186,"tesco",12
"1093",67196,"asda",5
"1094",67258,"morrisons",1
"1095",67258,"tesco",1
"1096",67310,"sainsburys",6
"1097",67310,"tesco",3
"1098",67375,"tesco",1
"1099",67380,"tesco",15
"1100",67567,"aldi & lidl",29
"1101",67567,"tesco",33
"1102",67649,"aldi & lidl",2
"1103",67649,"morrisons",1
"1104",67752,"sainsburys",4
"1105",67782,"tesco",5
"1106",67801,"asda",1
"1107",67801,"sainsburys",1
"1108",67807,"asda",1
"1109",67940,"aldi & lidl",1
"1110",67940,"morrisons",9
"1111",67940,"tesco",11
"1112",67972,"aldi & lidl",10
"1113",68057,"tesco",4
"1114",68331,"asda",2
"1115",68331,"sainsburys",1
"1116",68401,"asda",10
"1117",68401,"sainsburys",13
"1118",68401,"tesco",6
"1119",68595,"aldi & lidl",1
"1120",68595,"asda",1
"1121",68595,"tesco",1
"1122",68897,"morrisons",2
"1123",68897,"sainsburys",1
"1124",69088,"aldi & lidl",5
"1125",69088,"asda",8
"1126",69404,"sainsburys",4
"1127",69450,"aldi & lidl",1
"1128",69450,"morrisons",3
"1129",69468,"asda",5
"1130",70165,"asda",4
"1131",70165,"sainsburys",2
"1132",70402,"morrisons",1
"1133",70402,"tesco",6
"1134",70407,"tesco",1
"1135",70640,"tesco",2
"1136",70678,"tesco",18
"1137",70787,"aldi & lidl",1
"1138",70787,"asda",1
"1139",70871,"asda",1
"1140",71093,"aldi & lidl",10
"1141",71170,"asda",1
"1142",71170,"tesco",2
"1143",71220,"asda",2
"1144",71424,"aldi & lidl",3
"1145",71477,"sainsburys",3
"1146",71922,"sainsburys",7
"1147",72162,"asda",16
"1148",72162,"sainsburys",3
"1149",72162,"tesco",3
"1150",72167,"asda",30
"1151",72167,"morrisons",4
"1152",72274,"tesco",1
"1153",72522,"asda",11
"1154",72522,"morrisons",6
"1155",72522,"tesco",3
"1156",72590,"sainsburys",1
"1157",72598,"sainsburys",3
"1158",72598,"tesco",1
"1159",72658,"tesco",1
"1160",72821,"tesco",6
"1161",72866,"sainsburys",2
"1162",72866,"tesco",13
"1163",73320,"sainsburys",1
"1164",73320,"tesco",2
"1165",73343,"morrisons",1
"1166",73343,"sainsburys",15
"1167",73343,"tesco",1
"1168",73436,"aldi & lidl",1
"1169",73436,"tesco",9
"1170",73485,"asda",1
"1171",73527,"sainsburys",1
"1172",73540,"tesco",3
"1173",73671,"tesco",2
"1174",73701,"asda",4
"1175",73701,"tesco",6
"1176",73779,"morrisons",1
"1177",73850,"tesco",2
"1178",73961,"asda",1
"1179",73961,"sainsburys",1
"1180",73990,"asda",1
"1181",74041,"morrisons",1
"1182",74041,"sainsburys",4
"1183",74041,"tesco",1
"1184",74106,"morrisons",2
"1185",74106,"sainsburys",23
"1186",74106,"tesco",5
"1187",74138,"morrisons",3
"1188",74138,"sainsburys",2
"1189",74216,"asda",9
"1190",74216,"morrisons",1
"1191",74216,"tesco",2
"1192",74331,"sainsburys",18
"1193",74331,"tesco",1
"1194",74472,"asda",9
"1195",74574,"aldi & lidl",1
"1196",74574,"asda",1
"1197",74574,"morrisons",3
"1198",74604,"asda",3
"1199",74637,"sainsburys",8
"1200",74696,"sainsburys",1
"1201",74722,"tesco",4
"1202",74764,"aldi & lidl",1
"1203",74764,"sainsburys",3
"1204",74842,"asda",1
"1205",74992,"tesco",6
"1206",74996,"morrisons",2
"1207",74999,"tesco",2
"1208",75015,"asda",12
"1209",75015,"sainsburys",3
"1210",75015,"tesco",6
"1211",75079,"morrisons",5
"1212",75079,"sainsburys",2
"1213",75098,"asda",1
"1214",75718,"asda",2
"1215",75718,"morrisons",2
"1216",76017,"morrisons",2
"1217",76557,"asda",1
"1218",76797,"sainsburys",1
"1219",76797,"tesco",21
"1220",76965,"asda",4
"1221",76971,"asda",26
"1222",77288,"asda",14
"1223",77497,"morrisons",12
"1224",77607,"aldi & lidl",5
"1225",77607,"asda",1
"1226",77607,"morrisons",1
"1227",77607,"sainsburys",3
"1228",77624,"aldi & lidl",2
"1229",77624,"morrisons",1
"1230",77624,"tesco",7
"1231",77707,"tesco",17
"1232",77717,"asda",6
"1233",77828,"asda",11
"1234",77947,"tesco",10
"1235",78025,"asda",3
"1236",78043,"asda",6
"1237",78043,"morrisons",23
"1238",78079,"asda",1
"1239",78106,"morrisons",16
"1240",78135,"asda",1
"1241",78135,"morrisons",1
"1242",78230,"morrisons",2
"1243",78230,"sainsburys",6
"1244",78230,"tesco",5
"1245",78534,"tesco",2
"1246",78711,"tesco",3
"1247",78836,"tesco",3
"1248",78954,"aldi & lidl",6
"1249",79053,"morrisons",2
"1250",79248,"asda",5
"1251",79248,"morrisons",8
"1252",79248,"sainsburys",1
"1253",79248,"tesco",9
"1254",79484,"tesco",1
"1255",79589,"aldi & lidl",1
"1256",79589,"morrisons",30
"1257",79719,"morrisons",2
"1258",80350,"morrisons",2
"1259",80350,"sainsburys",2
"1260",80377,"sainsburys",2
"1261",80415,"tesco",3
"1262",80508,"asda",9
"1263",80508,"morrisons",2
"1264",80590,"morrisons",1
"1265",80590,"sainsburys",8
"1266",80828,"morrisons",1
"1267",80873,"morrisons",2
"1268",80873,"sainsburys",1
"1269",80893,"aldi & lidl",34
"1270",80969,"morrisons",1
"1271",81124,"asda",10
"1272",81186,"asda",7
"1273",81186,"sainsburys",5
"1274",81186,"tesco",6
"1275",81455,"aldi & lidl",1
"1276",81455,"asda",2
"1277",81455,"morrisons",1
"1278",81455,"sainsburys",1
"1279",81455,"tesco",2
"1280",81475,"asda",1
"1281",81508,"asda",9
"1282",81508,"morrisons",4
"1283",81508,"sainsburys",1
"1284",81585,"asda",1
"1285",81585,"sainsburys",2
"1286",81878,"tesco",2
"1287",81992,"tesco",7
"1288",82092,"aldi & lidl",3
"1289",82092,"tesco",1
"1290",82182,"asda",1
"1291",82368,"morrisons",1
"1292",82368,"tesco",5
"1293",82798,"tesco",1
"1294",82955,"tesco",12
"1295",83161,"tesco",1
"1296",83174,"sainsburys",1
"1297",83174,"tesco",17
"1298",83283,"tesco",3
"1299",83442,"tesco",1
"1300",83615,"tesco",2
"1301",83708,"tesco",3
"1302",83985,"morrisons",1
"1303",83985,"sainsburys",3
"1304",83985,"tesco",2
"1305",84016,"tesco",5
"1306",84053,"morrisons",4
"1307",84053,"sainsburys",12
"1308",84053,"tesco",4
"1309",84130,"asda",2
"1310",84130,"morrisons",1
"1311",84130,"tesco",2
"1312",84217,"asda",10
"1313",84217,"sainsburys",11
"1314",84217,"tesco",1
"1315",84243,"sainsburys",16
"1316",84512,"morrisons",1
"1317",84512,"sainsburys",9
"1318",84512,"tesco",5
"1319",84541,"asda",10
"1320",84594,"morrisons",2
"1321",84647,"tesco",2
"1322",84693,"aldi & lidl",1
"1323",84693,"tesco",1
"1324",84761,"sainsburys",10
"1325",84884,"aldi & lidl",6
"1326",84989,"aldi & lidl",1
"1327",84989,"morrisons",8
"1328",85086,"tesco",2
"1329",85689,"sainsburys",1
"1330",85713,"morrisons",6
"1331",85713,"sainsburys",10
"1332",85713,"tesco",1
"1333",85732,"sainsburys",5
"1334",85939,"asda",3
"1335",85939,"morrisons",1
"1336",85939,"sainsburys",1
"1337",85975,"sainsburys",7
"1338",86002,"morrisons",2
"1339",86051,"asda",4
"1340",86051,"morrisons",1
"1341",86051,"tesco",1
"1342",86063,"aldi & lidl",16
"1343",86157,"asda",1
"1344",86157,"morrisons",16
"1345",86165,"tesco",4
"1346",86173,"asda",10
"1347",86228,"tesco",9
"1348",86295,"sainsburys",9
"1349",86315,"asda",1
"1350",86532,"morrisons",4
"1351",86544,"aldi & lidl",19
"1352",86646,"sainsburys",7
"1353",86938,"morrisons",1
"1354",87043,"morrisons",6
"1355",87232,"morrisons",3
"1356",87232,"tesco",7
"1357",87270,"aldi & lidl",4
"1358",87270,"morrisons",2
"1359",87270,"sainsburys",2
"1360",87428,"asda",4
"1361",87428,"morrisons",2
"1362",87483,"sainsburys",13
"1363",87578,"asda",1
"1364",87602,"morrisons",7
"1365",87635,"morrisons",5
"1366",87785,"asda",1
"1367",87785,"tesco",1
"1368",87856,"morrisons",2
"1369",87869,"tesco",6
"1370",88007,"tesco",10
"1371",88067,"asda",2
"1372",88067,"morrisons",2
"1373",88212,"aldi & lidl",3
"1374",88597,"asda",7
"1375",88723,"sainsburys",7
"1376",88804,"tesco",3
"1377",88923,"tesco",1
"1378",89020,"morrisons",2
"1379",89020,"tesco",2
"1380",89186,"sainsburys",5
"1381",89371,"asda",2
"1382",89518,"sainsburys",21
"1383",89770,"morrisons",2
"1384",89928,"tesco",7
"1385",90127,"sainsburys",1
"1386",90227,"tesco",2
"1387",90353,"tesco",1
"1388",90434,"aldi & lidl",1
"1389",90649,"asda",1
"1390",90649,"morrisons",2
"1391",90649,"sainsburys",4
"1392",90778,"sainsburys",12
"1393",90869,"morrisons",19
"1394",90891,"aldi & lidl",1
"1395",90891,"asda",7
"1396",90910,"asda",3
"1397",90910,"sainsburys",1
"1398",91282,"asda",3
"1399",91300,"asda",3
"1400",91427,"morrisons",1
"1401",91485,"tesco",1
"1402",91598,"aldi & lidl",4
"1403",91598,"morrisons",1
"1404",91598,"sainsburys",3
"1405",91633,"morrisons",6
"1406",91685,"morrisons",1
"1407",92010,"asda",1
"1408",92274,"tesco",14
"1409",92419,"tesco",5
"1410",92769,"tesco",1
"1411",92802,"tesco",7
"1412",92888,"sainsburys",5
"1413",92888,"tesco",3
"1414",92962,"morrisons",1
"1415",93139,"morrisons",4
"1416",93139,"sainsburys",2
"1417",93139,"tesco",9
"1418",93197,"asda",1
"1419",93197,"sainsburys",7
"1420",93231,"sainsburys",2
"1421",93231,"tesco",8
"1422",93322,"asda",1
"1423",93443,"sainsburys",2
"1424",93462,"sainsburys",5
"1425",93462,"tesco",11
"1426",93542,"morrisons",1
"1427",93551,"asda",1
"1428",93607,"asda",2
"1429",93607,"morrisons",1
"1430",93607,"tesco",4
"1431",94019,"tesco",6
"1432",94040,"asda",6
"1433",94050,"aldi & lidl",5
"1434",94121,"asda",1
"1435",94376,"morrisons",1
"1436",94606,"tesco",1
"1437",94689,"aldi & lidl",1
"1438",94689,"morrisons",5
"1439",94689,"sainsburys",10
"1440",94699,"morrisons",1
"1441",94711,"aldi & lidl",19
"1442",94711,"asda",1
"1443",94769,"sainsburys",13
"1444",94930,"asda",4
"1445",95007,"tesco",1
"1446",95193,"sainsburys",19
"1447",95422,"asda",3
"1448",95494,"asda",1
"1449",95494,"morrisons",1
"1450",95647,"sainsburys",3
"1451",95735,"aldi & lidl",2
"1452",95984,"asda",32
"1453",95991,"tesco",3
"1454",96019,"asda",4
"1455",96019,"morrisons",7
"1456",96163,"morrisons",6
"1457",96163,"tesco",4
"1458",96170,"morrisons",5
"1459",96441,"asda",7
"1460",96441,"sainsburys",2
"1461",96441,"tesco",7
"1462",96522,"sainsburys",1
"1463",96945,"sainsburys",3
"1464",97111,"morrisons",3
"1465",97111,"tesco",2
"1466",97231,"morrisons",2
"1467",97418,"aldi & lidl",4
"1468",97418,"asda",3
"1469",97418,"morrisons",3
"1470",97418,"sainsburys",2
"1471",97418,"tesco",7
"1472",97455,"tesco",8
"1473",97471,"morrisons",2
"1474",97545,"aldi & lidl",2
"1475",97545,"morrisons",3
"1476",97563,"asda",2
"1477",97571,"tesco",4
"1478",97680,"aldi & lidl",1
"1479",97680,"sainsburys",11
"1480",97711,"sainsburys",8
"1481",97985,"aldi & lidl",1
"1482",97985,"asda",5
"1483",98046,"aldi & lidl",1
"1484",98046,"morrisons",2
"1485",98101,"aldi & lidl",3
"1486",98101,"sainsburys",1
"1487",98101,"tesco",1
"1488",98111,"aldi & lidl",3
"1489",98170,"sainsburys",1
"1490",98329,"asda",34
"1491",98511,"morrisons",13
"1492",98541,"sainsburys",1
"1493",98634,"asda",11
"1494",98738,"asda",1
"1495",98794,"morrisons",4
"1496",98879,"asda",1
"1497",98879,"morrisons",3
"1498",99154,"asda",17
"1499",99154,"tesco",3
"1500",99170,"sainsburys",3
"1501",99170,"tesco",5
"1502",99185,"sainsburys",1
"1503",99360,"tesco",5
"1504",99396,"sainsburys",9
"1505",99396,"tesco",9
"1506",99513,"tesco",6
"1507",99536,"asda",27
"1508",99536,"sainsburys",1
"1509",99536,"tesco",6
"1510",100159,"tesco",1
"1511",100912,"tesco",4
"1512",101479,"asda",2
"1513",101479,"morrisons",2
"1514",101479,"tesco",1
"1515",101555,"morrisons",2
"1516",101555,"tesco",2
"1517",101645,"morrisons",1
"1518",101653,"tesco",14
"1519",101991,"aldi & lidl",5
"1520",101991,"tesco",8
"1521",102464,"asda",1
"1522",102788,"sainsburys",1
"1523",102917,"morrisons",5
"1524",102917,"sainsburys",1
"1525",103167,"tesco",1
"1526",103267,"tesco",1
"1527",103380,"tesco",2
"1528",103439,"tesco",13
"1529",103595,"sainsburys",4
"1530",103712,"tesco",2
"1531",104343,"morrisons",1
"1532",105924,"morrisons",1
"1533",106080,"sainsburys",1
"1534",106628,"asda",2
"1535",106628,"morrisons",5
"1536",106854,"asda",1
"1537",107173,"asda",2
"1538",107892,"aldi & lidl",4
"1539",107923,"asda",3
"1540",108614,"tesco",16
"1541",109067,"asda",2
"1542",109266,"asda",1
"1543",109266,"morrisons",2
"1544",109585,"asda",1
"1545",109927,"sainsburys",1
"1546",109927,"tesco",3
"1547",109942,"tesco",1
"1548",110022,"morrisons",1
"1549",110496,"morrisons",1
"1550",110523,"morrisons",5
"1551",110523,"sainsburys",3
"1552",110578,"asda",25
"1553",110587,"asda",1
"1554",110587,"sainsburys",5
"1555",110591,"asda",1
"1556",110604,"asda",1
"1557",110604,"sainsburys",2
"1558",110604,"tesco",8
"1559",110605,"morrisons",33
"1560",110647,"asda",9
"1561",110647,"morrisons",2
"1562",110771,"asda",1
"1563",110855,"tesco",23
"1564",111220,"asda",1
"1565",111252,"aldi & lidl",1
"1566",111252,"asda",3
"1567",111252,"morrisons",1
"1568",111252,"sainsburys",3
"1569",111252,"tesco",3
"1570",111281,"sainsburys",3
"1571",111281,"tesco",3
"1572",111312,"morrisons",3
"1573",111571,"asda",1
"1574",111571,"morrisons",1
"1575",111571,"sainsburys",5
"1576",111571,"tesco",7
"1577",111688,"asda",2
"1578",111948,"tesco",1
"1579",112065,"tesco",4
"1580",112102,"sainsburys",7
"1581",112699,"morrisons",21
"1582",112699,"sainsburys",1
"1583",113360,"morrisons",2
"1584",113486,"aldi & lidl",1
"1585",113486,"asda",6
"1586",113486,"morrisons",4
"1587",113538,"morrisons",7
"1588",113577,"tesco",2
"1589",113599,"tesco",1
"1590",113604,"aldi & lidl",1
"1591",113604,"sainsburys",1
"1592",113604,"tesco",3
"1593",113634,"morrisons",30
"1594",113708,"tesco",9
"1595",113714,"asda",4
"1596",113714,"tesco",5
"1597",113717,"sainsburys",2
"1598",113729,"aldi & lidl",1
"1599",113729,"asda",1
"1600",113729,"tesco",2
"1601",113801,"tesco",1
"1602",113900,"asda",31
"1603",113900,"sainsburys",26
"1604",113928,"sainsburys",16
"1605",113928,"tesco",1
"1606",113954,"sainsburys",3
"1607",113954,"tesco",1
"1608",113986,"morrisons",1
"1609",114062,"sainsburys",12
"1610",114062,"tesco",2
"1611",114110,"morrisons",7
"1612",114117,"morrisons",1
"1613",114155,"aldi & lidl",1
"1614",114155,"morrisons",13
"1615",114155,"tesco",6
"1616",114174,"sainsburys",1
"1617",114178,"sainsburys",4
"1618",114237,"sainsburys",52
"1619",114289,"asda",4
"1620",114289,"morrisons",4
"1621",114289,"sainsburys",1
"1622",114305,"morrisons",2
"1623",114305,"sainsburys",2
"1624",114305,"tesco",5
"1625",114335,"morrisons",3
"1626",114349,"morrisons",4
"1627",114349,"sainsburys",5
"1628",114427,"aldi & lidl",2
"1629",114427,"asda",1
"1630",114427,"morrisons",3
"1631",114427,"tesco",5
"1632",114479,"asda",2
"1633",114479,"morrisons",1
"1634",114514,"aldi & lidl",3
"1635",114514,"asda",2
"1636",114569,"asda",2
"1637",114569,"morrisons",1
"1638",114595,"asda",1
"1639",114595,"sainsburys",1
"1640",114595,"tesco",6
"1641",114629,"asda",1
"1642",114630,"asda",3
"1643",114657,"aldi & lidl",2
"1644",114657,"asda",2
"1645",114657,"tesco",3
"1646",114682,"aldi & lidl",1
"1647",114696,"tesco",1
"1648",114703,"tesco",1
"1649",114728,"sainsburys",34
"1650",114977,"asda",2
"1651",114977,"tesco",1
"1652",115034,"tesco",11
"1653",115074,"asda",2
"1654",115074,"sainsburys",1
"1655",115074,"tesco",1
"1656",115133,"morrisons",1
"1657",115635,"asda",1
"1658",115712,"sainsburys",1
"1659",115729,"asda",1
"1660",115787,"asda",6
"1661",115787,"tesco",1
"1662",115793,"asda",27
"1663",115826,"morrisons",2
"1664",115895,"asda",1
"1665",116018,"sainsburys",1
"1666",116074,"tesco",4
"1667",116165,"asda",2
"1668",116190,"asda",1
"1669",116210,"morrisons",1
"1670",116210,"sainsburys",2
"1671",116210,"tesco",3
"1672",116282,"asda",1
"1673",116282,"morrisons",5
"1674",116282,"tesco",33
"1675",116298,"morrisons",1
"1676",116335,"sainsburys",7
"1677",116335,"tesco",4
"1678",116422,"morrisons",1
"1679",116489,"morrisons",5
"1680",116491,"asda",8
"1681",116573,"morrisons",2
"1682",116573,"sainsburys",3
"1683",116573,"tesco",7
"1684",116584,"tesco",1
"1685",116586,"sainsburys",1
"1686",116586,"tesco",3
"1687",116612,"asda",1
"1688",116612,"sainsburys",1
"1689",116627,"asda",2
"1690",116650,"morrisons",2
"1691",116650,"tesco",3
"1692",116691,"aldi & lidl",1
"1693",116691,"sainsburys",1
"1694",116691,"tesco",2
"1695",116761,"tesco",1
"1696",116792,"asda",1
"1697",116792,"morrisons",11
"1698",116820,"tesco",2
"1699",116845,"asda",3
"1700",116845,"morrisons",1
"1701",116918,"asda",5
"1702",116918,"morrisons",1
"1703",116918,"sainsburys",1
"1704",116918,"tesco",1
"1705",117077,"sainsburys",3
"1706",117077,"tesco",5
"1707",117099,"tesco",9
"1708",117123,"sainsburys",1
"1709",117123,"tesco",2
"1710",117273,"tesco",1
"1711",117335,"tesco",1
"1712",117337,"aldi & lidl",6
"1713",117337,"sainsburys",1
"1714",117342,"morrisons",6
"1715",117428,"asda",1
"1716",117477,"morrisons",13
"1717",117477,"tesco",2
"1718",117522,"asda",1
"1719",117522,"sainsburys",1
"1720",117526,"sainsburys",6
"1721",117526,"tesco",15
"1722",117560,"tesco",3
"1723",117599,"asda",4
"1724",117599,"tesco",8
"1725",117654,"asda",7
"1726",117654,"tesco",10
"1727",117659,"asda",1
"1728",117659,"tesco",1
"1729",117692,"morrisons",15
"1730",117713,"sainsburys",1
"1731",117713,"tesco",7
"1732",117743,"asda",4
"1733",117771,"sainsburys",8
"1734",117801,"tesco",7
"1735",117805,"asda",2
"1736",117805,"tesco",1
"1737",117811,"tesco",10
"1738",117829,"tesco",3
"1739",117894,"asda",2
"1740",117894,"morrisons",1
"1741",117906,"morrisons",4
"1742",118001,"asda",1
"1743",118001,"tesco",6
"1744",118112,"morrisons",3
"1745",118112,"tesco",7
"1746",118134,"sainsburys",5
"1747",118156,"sainsburys",2
"1748",118156,"tesco",1
"1749",118273,"sainsburys",11
"1750",118415,"morrisons",4
"1751",118415,"tesco",3
"1752",118431,"tesco",2
"1753",118448,"asda",34
"1754",118449,"morrisons",4
"1755",118474,"asda",18
"1756",118474,"tesco",1
"1757",118501,"morrisons",1
"1758",118569,"asda",15
"1759",118630,"asda",21
"1760",118732,"tesco",2
"1761",118740,"asda",2
"1762",118740,"morrisons",1
"1763",118740,"sainsburys",3
"1764",118740,"tesco",6
"1765",118744,"asda",2
"1766",118744,"morrisons",1
"1767",118755,"morrisons",2
"1768",118755,"sainsburys",7
"1769",118755,"tesco",2
"1770",118783,"tesco",1
"1771",118848,"sainsburys",4
"1772",118848,"tesco",1
"1773",118873,"tesco",1
"1774",118874,"morrisons",10
"1775",118880,"asda",1
"1776",118880,"tesco",12
"1777",118884,"aldi & lidl",1
"1778",118884,"tesco",1
"1779",118887,"sainsburys",5
"1780",118887,"tesco",5
"1781",118891,"sainsburys",11
"1782",118911,"asda",1
"1783",118912,"asda",2
"1784",118912,"morrisons",1
"1785",118912,"tesco",19
"1786",118922,"tesco",1
"1787",118953,"asda",6
"1788",118993,"aldi & lidl",3
"1789",119028,"asda",5
"1790",119030,"tesco",20
"1791",119194,"asda",9
"1792",119194,"morrisons",9
"1793",119194,"sainsburys",2
"1794",119194,"tesco",2
"1795",119225,"asda",1
"1796",119225,"tesco",2
"1797",119227,"morrisons",1
"1798",119293,"tesco",8
"1799",119302,"tesco",2
"1800",119316,"tesco",1
"1801",119336,"sainsburys",4
"1802",119382,"tesco",2
"1803",119441,"tesco",3
"1804",119454,"sainsburys",1
"1805",119461,"asda",1
"1806",119461,"tesco",3
"1807",119489,"tesco",4
"1808",119533,"sainsburys",4
"1809",119602,"tesco",10
"1810",119642,"asda",7
"1811",119656,"morrisons",1
"1812",119712,"sainsburys",1
"1813",119748,"tesco",1
